Deal ID,Deal Name,Company name,"Macro Geo (NYC, SF, CHS, DC, LA, NASH, DEN)",Company Domain Name,Restaurant Address
48859545112,Pearlz Oyster Bar (Avondale) ,Pearlz Oyster Bar (Avondale),CHS,pearlzoysterbar.com,"9 Magnolia Rd, Charleston, SC 29407"
48878212663,Little Finch CSU ,Little Finch,DEN,oliveandfinch.com,"4777 National Western Dr, Denver, CO 80216"
48878212676,Ru Ru's Tacos & Tequila ,Ru Ru's Tacos & Tequila,CHS,rurustacosandtequila.com," 159 E Bay St, Charleston, SC 29401"
48886864492,Olive & Finch PAC ,Olive & Finch,DEN,oliveandfincheatery.com,"1000 14th St # 1B-1, Denver, CO 80204"
48886924550,L’imprimerie ,L’imprimerie,NYC,limprimerie.nyc,"1524 Myrtle Ave, Brooklyn, NY 11237"
48886928259,Bleu Coffee Lounge ,Bleu Coffe Lounge,SF,,"2035 Union St, San Francisco, CA 94123"
48886977442,Tbonz Gill & Grill (CHS) ,Tbonz Gill & Grill (CHS),CHS,tbonzgillandgrill.com,"80 N Market St, Charleston, SC 29401"
48886980618,RM 212  ,RM 212 ,SF,www.rm212sf.com,"690 Sacramento St San Francisco, CA 94111
"
48886981722,Olive & Finch Uptown ,Olive & Finch,DEN,oliveandfincheatery.com,"1000 14th St # 1B-1, Denver, CO 80204"
48886991134,Gazab ,Gazab,NYC,gazabnyc.com,179 Essex St
48887009165,Raoul’s ,Raoul’s,NYC,raouls.com,180 Prince St
48892466453,Tbonz Gill & Grill (West Ashley) ,Tbonz Gill & Grill (West Ashley),CHS,tbonzgillandgrill.com,"1668 Old Towne Rd, Charleston, SC 29407"
48943112320,Mari ,Mari,NYC ,marinyc.com,"679 9th Ave.
New York, NY 10036"
48945857307,Joe and John's Pizzeria - Ridgewood,Joe and John's Pizzeria,NYC,joeandjohnsnyc.com,"9-10 Myrtle Ave, Ridgewood, NY 11385"
48945864067,Peter's Lee Kitchen  ,Peter Lee’s Kitchen ,SF,,"690 Sacramento St. San Francisco, CA 94111"
48945980049,Kochi ,Kochi,NYC ,kochinyc.com,"652 10th Ave.
New York, NY 10036"
48951258184,Hwaro ,Hwaro,NYC ,hwaronyc.com,"776 8th Ave Floor 2, New York, NY 10036"
48951258961,Joe and John's Pizzeria - BK (NRO),Joe and John's Pizzeria,NYC,joeandjohnsnyc.com,"336 Knickerbocker Ave, Brooklyn, NY 11237"
48952738192,Gui ,Gui,NYC ,guinyc.com,"776 8th Ave, New York, NY 10036"
48959927130,Sushi Bistro ,Sushi Bistro,SF,sushibistro.com,"452 Balboa St, San Francisco, 94118
"
48983046247,Glory Days ,Glory Days,NYC,glorydaysnyc.com,"544 Union Ave, Brooklyn, NY 11211"
48987576222,Amo Seafood,Amo Seafood,NYC,ribaltanyc.com,"15 E 12th St, New York, NY 10003"
48987822859,Chanta casa de empanadas WV ,Chanta casa de empanadas,NYC ,,"39 W 23 St, New York, NY 10010"
48988032887,CouCou (West Hollywood) ,CouCou (West Hollywood),LA,coucou.la,"9045 Santa Monica Blvd, West Hollywood, CA 90069"
48988442223,Aqua Boil ,Aqua Boil,NYC,gmail.com,750 9th Avenue
49069870358,Chanta casa de empanadas HK ,Chanta casa de empanadas,NYC ,,"888 8th Ave, New York, NY 10019"
49069896846,Ggiata (Brentwood) ,Ggiata (Brentwood),LA,ggiata.com,"11640 San Vicente Blvd, Los Angeles, CA 90049"
49069953395,CouCou (Manhattan Beach),CouCou (Manhattan Beach),LA,coucou.la,"1131 Manhattan Ave, Manhattan Beach, CA 90266"
49133878191,ishq.nyc ,ishq.nyc,NYC,ishq.nyc,
49134497360,Kebabishq ,Kebabishq,NYC,kebabishq.com,
49448063159,The Restaurant at Chasing Rabbits ,Chasing Rabbits,MNT,chasingrabbitsvail.com," 141 E Meadow Dr ste 104, Vail, CO 81657"
49530768429,The Theatre at Chasing Rabbits ,The Theatre at Chasing Rabbits,MNT,chasingrabbitsvail.com,"141 E Meadow Dr ste 104, Vail, CO 81657"
49530830103,The Library at Chasing Rabbits ,The Library at Chasing Rabbits,MNT,chasingrabbitsvail.com,"141 E Meadow Dr ste 104, Vail, CO 81657"
49530891920,Sweet Basil Vail ,Sweet Basil Vail,MNT,sweetbasilvail.com," 193 Gore Creek Dr, Vail, CO 81657"
49530954035,Mountain Standard ,Mountain Standard,MNT,mtnstandard.com," 193 Gore Creek Dr CREEKSIDE, Vail, CO 81657
"
